Date,Close/Last,Volume,Open,High,Low
05/01/2017,$948.23,5459454,$927.8,$954.4,$927.8
04/28/2017,$924.99,7354916,$948.83,$949.59,$924.3335
04/27/2017,$918.38,5195293,$914.39,$921.86,$912.11
04/26/2017,$909.29,2603720,$910.3,$915.749,$907.56
04/25/2017,$907.62,3375239,$907.04,$909.48,$903
04/24/2017,$907.41,3118154,$908.68,$909.99,$903.82
04/21/2017,$898.53,2408664,$902.67,$903.65,$896.77
04/20/2017,$902.06,2808837,$899.7,$905.32,$896.29
04/19/2017,$899.2,2865603,$907.84,$910.5,$897.369
04/18/2017,$903.78,2996639,$900.99,$909.61,$900.78
04/17/2017,$901.99,2849145,$887.5,$902.38,$887.5
04/13/2017,$884.67,3169025,$891.45,$894.97,$884.49
04/12/2017,$896.23,2451575,$903.09,$904.09,$895.2501
04/11/2017,$902.36,3008307,$907.04,$911.24,$897.5
04/10/2017,$907.04,3180999,$899.63,$908.51,$899
